,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
16242,16242,,Открытые Системы,,"Обязанности: Совершение исходящих холодных звонков, привлечение клиентов, продажа услуг (мероприятия в сфере IT технологий) ",Полная занятость,От 1 года до 3 лет,35000.0,20000.0,Телемаркетолог/ оператор колл-центра,2020-10-15T13:04:43+0300,"Требования: Четкое выполнение инструкций. Навыки владения ПК, умение работать с базами данных, грамотная речь, четкая дикция, опыт работы от 1 года в колл-центре. Умение быстро устанавливать контакт с людьми, отличные коммуникативные навыки. Стрессоустойчивость. Высшее образование. ",Полный день,"[{'name': 'Холодные продажи'}, {'name': 'Активные продажи'}, {'name': 'Холодные звонки'}, {'name': 'Грамотная речь'}, {'name': 'Поиск и привлечение клиентов'}, {'name': 'Пользователь ПК'}, {'name': 'исходящие звонки'}, {'name': 'Консультирование клиентов по телефону'}, {'name': 'Грамотность'}, {'name': 'Работа с базами данных'}]","Условия: График работы 5/2, офис м. Белорусская."
46,46,Москва,Аполло 8,Digital агентство ,,Полная занятость,Нет опыта,30000.0,25000.0,Помощник интернет маркетолога / ассистент менеджера по рекламе,2020-10-02T18:30:50+0300,"Требования к кандидатам: Аналитический склад ума.Высокий уровень ответственности.Грамотный устный и письменный русский язык.Понимание общих принципов работы поисковых систем.Огромный интерес, желание учиться и развиваться в области Digital маркетинга. ",Полный день,"[{'name': 'SEO'}, {'name': 'HTML'}, {'name': 'Интернет-реклама'}, {'name': 'Яндекс.Директ'}, {'name': 'Internet Marketing'}, {'name': 'Поисковая оптимизация сайтов'}, {'name': 'менеджер по продажам'}, {'name': 'B2B Продажи'}, {'name': 'менеджер по работе с клиентами'}, {'name': 'Ведение переговоров'}, {'name': 'аккаунт менеджер'}, {'name': 'Управление проектами'}, {'name': 'Проджект менеджер'}, {'name': 'Project manager'}, {'name': 'Account manager'}, {'name': 'интернет маркетолог'}, {'name': 'менеджер интернет проектов'}, {'name': 'SMM'}, {'name': 'Контекстная реклама'}, {'name': 'Продвижение сайтов'}, {'name': 'стажер'}]",Условия: Постоянное интенсивное обучение по материалам компании. Лодырей не берем!Работа под руководством лучших специалистов отрасли интернет-индустрии.Заработная плата на испытательный срок по результатам собеседования.Карьерный рост до руководителя группы.
5312,5312,Москва,Смарт Эйп,"В связи с расширением штата требуется человек с базовыми знаниями систем Linux, способный оперативно поддерживать клиентов хостинга (shared, VPS, dedicated).   ","Обязанности: Консультация клиентов по техническим вопросам (тикет система).Решение проблем с сайтами клиентов (CMS: WordPress, Bitrix, Joomla, DLE, Drupal и др.);Перенос сайтов клиентов с одного хостинга на другой;Поддержка Linux систем. ",Полная занятость,От 1 года до 3 лет,30000.0,25000.0,Сотрудник технической поддержки Linux (удаленная работа),2020-10-14T19:31:46+0300,"Требования: Базовые знания операционных систем Linux (CentOS, Ubuntu, Debian);Опыт работы с серверами веб-приложений Apache, nginx;Базовые знания администрирования СУБД (MySQL);Желательно опыт работы с программным обеспечением ISPsystem;Опыт работы с CMS (желательно WordPress, Joomla, DLE, Drupal и др.), установка, решение проблем и перенос;Приветствуется знание скриптовых языков (perl, shell, и т.д.);Стрессоустойчивость и желание помогать клиентам;Желание развиваться, осваивать новые технологии и участвовать в проектах компании; ",Удаленная работа,"[{'name': 'Linux'}, {'name': 'MySQL'}, {'name': 'Apache HTTP Server'}, {'name': 'Nginx'}]",Условия: График работы сменный 2/2 (дневные и ночные смены).Работа удалённо.ОбучениеКомпания из Москвы
11467,11467,Москва,Oxem Studio,"Привет! Мы активно расширяемся и ищем в московский офис талантливого веб-разработчика, который дополнит нашу команду. Человека, неравнодушного к современным технологиям, готового быстро учиться и осваивать стек технологий, как самостоятельно, так и при поддержке старших коллег. Отличная возможность для старта карьеры в качестве веб-разработчика. За несколько месяцев в команде под руководством опытного наставника ты получишь ценный практический опыт, прокачаешь имеющиеся навыки, освоишь новые технологии и расширишь свой профессиональный кругозор. ",,Полная занятость,Нет опыта,35000.0,25000.0,Младший веб-разработчик PHP / Junior web-developer PHP,2020-10-14T02:38:32+0300,"Требования:  Наличие портфолио / готовность к выполнению тестового задания. Базовые знания PHP, HTML, CSS, понимание принципов ООП.jQuery на уровне &quot;могу навесить события, переключить стили и выполнить ajax-запрос&quot;.MySQL на уровне &quot;могу получить выборку с условием&quot;.Желание и умение обучаться, в том числе самостоятельно – обязательное условие. ",Гибкий график,"[{'name': 'CSS'}, {'name': 'Администрирование серверов Linux'}, {'name': 'Веб-программирование'}, {'name': 'HTML'}, {'name': 'CSS3'}, {'name': 'ООП'}, {'name': 'jQuery'}, {'name': 'Git'}, {'name': 'Linux'}, {'name': 'JavaScript'}, {'name': 'MySQL'}, {'name': 'HTML5'}, {'name': 'PHP'}, {'name': 'Разработка ПО'}, {'name': 'Ajax'}, {'name': 'Nginx'}, {'name': '1С-Битрикс'}]",
6927,6927,Москва,ТЕЛ,Телекоммуникационная компания приглашает в свою команду специалиста технической поддержки ЦОДа ,,Частичная занятость,От 1 года до 3 лет,30000.0,26000.0,Специалист технической поддержки ЦОДа,2020-10-14T11:10:39+0300,,Сменный график,"[{'name': 'TCP/IP'}, {'name': 'Linux'}, {'name': 'Консультирование'}, {'name': 'Грамотная речь'}, {'name': 'FTP'}]",
1850,1850,Москва,Магия Гуталина,,Обязанности: Консультация и подбор продукции;Работа с покупателями;Работа на кассе;Работа на телефоне;Обработка заказов; ,Полная занятость,От 1 года до 3 лет,35000.0,27000.0,Менеджер интернет-магазина,2020-10-12T20:52:32+0300,Требования: Уверенный пользователь ПК;Грамотная речь;Обучаемость;Доброжелательность;Ответственность;Внимательность;Стрессоустойчивость. ,Сменный график,"[{'name': 'Прямые продажи'}, {'name': 'Пользователь ПК'}, {'name': 'Телефонные переговоры'}, {'name': 'Работа в команде'}, {'name': 'MS Outlook'}, {'name': 'Грамотная речь'}, {'name': 'Internet'}]",Условия: Сменный график 2/2 (Пн-Пт с 8:30 до 20:30; Сб-Вс с 10:00 до 18:00)На время обучения график 5/2;Премиальные по продажам;Оплачиваемый отпуск;Работа в офисе;Обучение специфике работы и продукции магазина.
5558,5558,Москва,Федеральная сеть книжных магазинов Читай-город,<em>Специалист технической поддержки</em> ,,Полная занятость,От 1 года до 3 лет,38000.0,28000.0,Специалист технической поддержки / helpdesk,2020-10-07T17:19:36+0300,,Сменный график,[],
9201,9201,Москва,INVO Group,,,Стажировка,Нет опыта,30000.0,30000.0,Стажер / Интернет-маркетолог,2020-10-15T14:22:09+0300,,Удаленная работа,"[{'name': 'Internet Marketing'}, {'name': 'CRM'}, {'name': 'Маркетинг услуг'}, {'name': 'Интернет маркетинг'}]",
446,446,Москва,Онлайн-школа Тетрика,,Что будет входить в ваши обязанности:  помощь в написании рассылок и лендингов  редактура текстов: от баннеров до статей  вёрстка статей в блоге и Яндекс.Дзене  реализация контентной стратегии  работа над развлекательным и лидогенерирующим контентом  ,Полная занятость,Нет опыта,35000.0,30000.0,Младший редактор,2020-10-09T14:00:17+0300,,Полный день,"[{'name': 'Редакторская деятельность'}, {'name': 'Написание текстов'}, {'name': 'Написание статей'}, {'name': 'Редактирование'}, {'name': 'Литературное редактирование'}, {'name': 'Контекстная реклама'}, {'name': 'Редактирование текстов'}, {'name': 'Корректура текстов'}, {'name': 'Копирайтинг'}, {'name': 'Журналистика'}, {'name': 'Рерайтинг'}, {'name': 'Креативность'}, {'name': 'Грамотность'}, {'name': 'Работа в команде'}, {'name': 'Написание рекламных статей'}, {'name': 'Высокая скорость печати'}]",
4124,4124,,Универсальные бизнес технологии,"Удаленная работа: помощник seo специалиста, сеошник, сео, seo, сео<br />специалист, SEO специалист, сео оптимизатор ","Требования к соискателю, что необходимо уметь:<br />● Уметь собирать семантику (key collector или аналог).<br />● Уметь делать кластеризацию (автоматическая/ручная).<br />● Понимать, как использовать ключевые слова /lsi (для составления ТЗ).<br />● Понимать, как использовать аналитику (яндекс метрика, google analytics).<br />● Уметь подбирать ссылки (например, миралинкс).<br />Необходимы знания принципов работы поисковых систем и алгоритмов<br />ранжирования страниц в результатах поиска. Вся работа по продвижению<br />разбита на несколько сегментов (внутренний, внешний, технический), т.е.<br />необходимо понимание по каждому сегменту работы.<br />Обязанности:<br />● Помощь в продвижении от 8 сайтов клиентов разных тематик.<br />● Работа с внутренними факторами‚ влияющими на ранжирование сайта в<br />поисковых системах (мета теги‚ контент‚ перелинковка).<br />● Выработка рекомендаций по оптимизации структуры сайта для<br />программиста.<br />● Составление ТЗ для копирайтеров, проверка уже написанных текстов на<br />сайтах.<br />● Составление семантического ядра и списка ключевых слов для<br />продвижения, кластеризация.<br />● Составление отчетов‚ мониторинг и анализ эффективности продвижения<br />(аудит сайта‚ исследование конкурентов). ● Аналитика проектов с целью повышения эффективности. Требуемый опыт работы: От 1 года.<br />Полная занятость, полный день. Готовность выполнить неоплачиваемое<br />тестовое задание - выдается по запросу. Занимает около 30 минут.<br />Либо показать кейсы и примеры на готовых проектах. ",Полная занятость,От 1 года до 3 лет,35000.0,30000.0,Помощник SEO-специалиста,2020-10-05T11:31:29+0300,"Требования к соискателю, что необходимо уметь:<br />● Уметь собирать семантику (key collector или аналог).<br />● Уметь делать кластеризацию (автоматическая/ручная).<br />● Понимать, как использовать ключевые слова /lsi (для составления ТЗ).<br />● Понимать, как использовать аналитику (яндекс метрика, google analytics).<br />● Уметь подбирать ссылки (например, миралинкс).<br />Необходимы знания принципов работы поисковых систем и алгоритмов<br />ранжирования страниц в результатах поиска. Вся работа по продвижению<br />разбита на несколько сегментов (внутренний, внешний, технический), т.е.<br />необходимо понимание по каждому сегменту работы.<br />Обязанности:<br />● Помощь в продвижении от 8 сайтов клиентов разных тематик.<br />● Работа с внутренними факторами‚ влияющими на ранжирование сайта в<br />поисковых системах (мета теги‚ контент‚ перелинковка).<br />● Выработка рекомендаций по оптимизации структуры сайта для<br />программиста.<br />● Составление ТЗ для копирайтеров, проверка уже написанных текстов на<br />сайтах.<br />● Составление семантического ядра и списка ключевых слов для<br />продвижения, кластеризация.<br />● Составление отчетов‚ мониторинг и анализ эффективности продвижения<br />(аудит сайта‚ исследование конкурентов). ● Аналитика проектов с целью повышения эффективности. Требуемый опыт работы: От 1 года.<br />Полная занятость, полный день. Готовность выполнить неоплачиваемое<br />тестовое задание - выдается по запросу. Занимает около 30 минут.<br />Либо показать кейсы и примеры на готовых проектах. ",Удаленная работа,"[{'name': 'Составление семантического ядра'}, {'name': 'SEO оптимизация'}, {'name': 'SEO'}, {'name': 'SEO-копирайтинг'}, {'name': 'Поисковая оптимизация сайтов'}, {'name': 'Подготовка отчетов'}, {'name': 'Продвижение сайтов'}, {'name': 'Поисковые системы'}, {'name': 'Внешняя оптимизация сайта'}, {'name': 'внутренний аудит сайта'}, {'name': 'внешний аудит сайта'}, {'name': 'Аудит поисковой видимости сайта'}, {'name': 'Поисковая оптимизация мобильной версии сайта'}, {'name': 'Работа с SEO провайдерами'}, {'name': 'работа с биржами'}, {'name': 'Создание систем перелинковок'}]",
