,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
2536,2536,,Панова Наталья Ивановна,"Мы обучаем экспертов запускать их онлайн-курсы и готовим продюсеров онлайн-курсов Сейчас в наш отдел маркетинга я ищу опытного специалиста по созданию автоворонок с навыками управления проектами. ___<br />ВАШИ ЗАДАЧИ: Ключевая задача - создание новых воронок продаж и &quot;докрутка&quot; старых (от рекламных креативов до получения заявок на курсы): рассылки, чат-боты, вебинары, бесплатные марафоны, автоворонки, лонгриды. - улучшения на всех этапах воронки: письма, лид-магниты, трипваеры, презентации, вебинары, сайты, продающие тексты, лендинги, email - цепочки, цепочки мессенджеров в bothelp / senler.<br />- улучшение показателей воронок: доходимость, конверсия в заявку, окупаемость и т.д.<br />- внедрение дожимов/апсейлов/кроссейлов в воронки<br />- контроль работы посадочных страниц, сервисов, рассылок<br />- тестирование и анализ эффективности аудиторий, этапов воронки, сайтов, офферов, рекламных каналов, форматов<br />- управление проектами по методологиям Waterfall, Scrum<br />- постановка задач и контроль их выполнения техническим специалистом, верстальщиком, дизайнером, монтажером, копирайтером<br />- построение KPI проектов и отслеживание их достижения<br />- составление и поддержка в актуальном состоянии документов по проектам (заказчик, концепт, цель, задачи, риски, метрики)<br />- выстраивание необходимых аналитических дашбордов совместно с аналитиком<br />- планирование и распределение ресурсов, бюджетирование и создание смет ___<br />ВАШИ НАВЫКИ И ОПЫТ: - есть опыт создания схем воронок продаж с нуля в сервисах Miro или похожих<br />- знаете, как писать продающие тексты для страниц, лендингов, писем и сообщений в воронке продаж<br />- понимаете в верстке страниц и лендингов<br />- знаете, как управлять командой от 3-х человек<br />- ответственность и умение сдавать проекты в срок <br />Кто точно не подходит:<br />- тот, кто не обучается, не развивается и говорит нет, всему новому. Думает, что он все сам знает<br />- тот, кто не умеет &quot;играть&quot; в команде Если Вы обладаете нужными компетенциями и готовы усилить нашу команду, откликайтесь!",,Полная занятость,От 1 года до 3 лет,110000.0,70000.0,Продюсер онлайн-курсов,2020-10-13T21:38:44+0300,,Полный день,"[{'name': 'Управление проектами'}, {'name': 'автоворонки'}, {'name': 'Управление командой'}, {'name': 'анализ эффективности'}, {'name': 'планирование бюджета'}, {'name': 'Продюсирование'}]",
3370,3370,Москва,Информтехника,,"Обязанности: Разработка сервисов телефонии, мессенджера и др.;Разработка кроссплатформенного клиента десктопной версии, на основе Web-клиента;Устранение замечаний; ",Полная занятость,От 1 года до 3 лет,110000.0,70000.0,Frontend-разработчик,2020-10-15T09:06:14+0300,"Требования: JavaScript, HTML, CSS3, ES6-7;Vue.js (Vuex,Vue Router, Vue CLI);Electron (приветствуется);Socket.io/Websocket;Less, Pug;Node.js;Работа с системами контроля версий (Git). ",Полный день,[],"Условия: Работа в команде(всего 10 разработчиков).Достойная заработная плата;Гибкий график работы с 08.00-11.00 до 17.00-20.00;Удобное расположение офиса м.Красносельская, м.Комсомольская."
4125,4125,Москва,Информтехника,"Приглашаем Вас присоединиться в команду по совершенствованию существующего корпоративного мессенджера и наполнению его новым функционалом! Корпоративный мессенджер, позволяющий обмениваться текстом, фото, аудио, файлами и т.д.. В приложении имеются групповые чаты, информационные каналы, боты. Имеется интеграция с внешними сервисами, корпоративный справочник контактов с эффектом присутствия в офисе. Серверная часть реализована на Node.js. с помощью Socket.io. ","Обязанности: Доработка мобильного приложения, исправление ошибок;Верстка экранов приложения под расширенную функциональность;Написание новых модулей;Подготовка версии для выдачи на тестирование;Выпуск версии в GooglePlay; ",Полная занятость,От 1 года до 3 лет,110000.0,70000.0,Android developer,2020-10-15T09:06:18+0300,"Требования:  Опыт разработки под Android от одного года  Знание Java/Kotlin (в основном код проекта написан на Java, но стремимся рефакторить и писать новые модули на Kotlin);  Хорошее знание ООП и паттернов проектирования;  Понимание многопоточности;  Уверенное знание Android SDK v21-v29;  Знание Git;  Умение читать и поддерживать чужой код  ",Полный день,[],"Условия: Работа в команде(всего 10 разработчиков).Достойная заработная плата;Гибкий график работы с 08.00-11.00 до 17.00-20.00;Удобное расположение офиса м.Красносельская, м.Комсомольская"
5654,5654,,Панова Наталья Ивановна,"Мы обучаем экспертов запускать их онлайн-курсы и готовим продюсеров онлайн-курсов Сейчас в наш отдел маркетинга я ищу опытного специалиста по созданию автоворонок с навыками управления проектами. ___<br />ВАШИ ЗАДАЧИ: Ключевая задача - создание новых воронок продаж и &quot;докрутка&quot; старых (от рекламных креативов до получения заявок на курсы): рассылки, чат-боты, вебинары, бесплатные марафоны, автоворонки, лонгриды. - улучшения на всех этапах воронки: письма, лид-магниты, трипваеры, презентации, вебинары, сайты, продающие тексты, лендинги, email - цепочки, цепочки мессенджеров в bothelp / senler.<br />- улучшение показателей воронок: доходимость, конверсия в заявку, окупаемость и т.д.<br />- внедрение дожимов/апсейлов/кроссейлов в воронки<br />- контроль работы посадочных страниц, сервисов, рассылок<br />- тестирование и анализ эффективности аудиторий, этапов воронки, сайтов, офферов, рекламных каналов, форматов<br />- управление проектами по методологиям Waterfall, Scrum<br />- постановка задач и контроль их выполнения техническим специалистом, верстальщиком, дизайнером, монтажером, копирайтером<br />- построение KPI проектов и отслеживание их достижения<br />- составление и поддержка в актуальном состоянии документов по проектам (заказчик, концепт, цель, задачи, риски, метрики)<br />- выстраивание необходимых аналитических дашбордов совместно с аналитиком<br />- планирование и распределение ресурсов, бюджетирование и создание смет ___<br />ВАШИ НАВЫКИ И ОПЫТ: - есть опыт создания схем воронок продаж с нуля в сервисах Miro или похожих<br />- знаете, как писать продающие тексты для страниц, лендингов, писем и сообщений в воронке продаж<br />- понимаете в верстке страниц и лендингов<br />- знаете, как управлять командой от 3-х человек<br />- ответственность и умение сдавать проекты в срок <br />Кто точно не подходит:<br />- тот, кто не обучается, не развивается и говорит нет, всему новому. Думает, что он все сам знает<br />- тот, кто не умеет &quot;играть&quot; в команде Если Вы обладаете нужными компетенциями и готовы усилить нашу команду, откликайтесь!",,Полная занятость,От 1 года до 3 лет,110000.0,70000.0,Project Manager в онлайн-школу,2020-09-28T17:04:53+0300,,Полный день,"[{'name': 'Управление проектами'}, {'name': 'автоворонки'}, {'name': 'Управление командой'}, {'name': 'анализ эффективности'}, {'name': 'планирование бюджета'}]",
6048,6048,,Прогрессив Медиа Девелопмент,,Обязанности Создание бэкенда на ,Полная занятость,Нет опыта,110000.0,70000.0,Разработчик PHP / Разработчик 1С-Битрикс (удалённо),2020-10-13T16:21:21+0300,Требования Уверенное знание ,Полный день,"[{'name': 'jQuery'}, {'name': 'Git'}, {'name': 'PHP'}, {'name': 'PHP7'}, {'name': 'MySQL'}, {'name': '1С-Битрикс'}, {'name': 'Битрикс24'}, {'name': 'Б24'}, {'name': 'БУС'}, {'name': 'ООП'}, {'name': 'D7'}, {'name': 'Vue.JS'}, {'name': 'разработка сайтов'}, {'name': 'веб-разработка'}, {'name': 'E-Commerce'}, {'name': 'бэкенд'}, {'name': 'backend'}]",
7247,7247,,Центр Логистики,,,Полная занятость,От 3 до 6 лет,110000.0,70000.0,Full-stack разработчик с навыками Yii2 (Удалённо),2020-10-15T13:00:45+0300,"Обязательны уверенные знания:  * Знание PHP 7<br />* Знание HTML5, CSS3, jQuery, Bootstrap.<br />* Опыт работы с фреймворком Yii2 от 2 лет, наличие реализованных проектов.<br />* Опыт работы с Git и Composer.<br />* MySQL - оптимизация и отладка запросов.<br />* Умение писать чистый и продуманный код, умение его комментировать.<br />* Опыт работы в реальных проектах &gt;= 3 года.<br />* OOП-принципы и шаблоны проектирования для тебя не пустой звук<br />* У тебя есть опыт проектирования структуры базы данных MySQL<br />* Умеешь разрабатывать REST API на Yii2 Необязательные требования к опыту, наличие которого будет преимуществом: * Опыт работы с 1С будет плюсом (написание php-скриптов импорта/экспорта по стандарту CommerceML). Если такой опыт есть, не забудьте упомянуть об этом в отклике) Frontend:<br />* javascript, jQuery<br />* HTML5<br />* CSS3<br />* Perfect Pixel верстка Backend:<br />* NGINX<br />* PHP7<br />* Mysql<br />* Yii2 (обязательно!) от 2-х лет <br />",Удаленная работа,"[{'name': 'jQuery'}, {'name': 'Yii'}, {'name': 'JavaScript'}, {'name': 'MySQL'}, {'name': 'CSS3'}, {'name': 'PHP'}, {'name': 'Кроссбраузерная верстка'}, {'name': 'REST'}]",
7290,7290,Москва,ENGY,,,Полная занятость,От 1 года до 3 лет,110000.0,70000.0,QA инженер/тестировщик ПО,2020-10-14T13:20:02+0300,,Полный день,"[{'name': 'TFS'}, {'name': 'SQL'}, {'name': 'Тестирование'}, {'name': 'Тестирование пользовательского интерфейса'}, {'name': 'Функциональное тестирование'}]",
11751,11751,,Хэндсапп,"Наша уютная команда профессионально делает проектирование, дизайн, разработку, продвижение и сопровождение мобильных приложений и сайтов. Мы сфокусированы на профессиональном развитии команды, как для того, чтобы решать сложные задачи в рамках новых проектов, так и для того, чтобы улучшать возможности развития каждого человека в команде. С тебя — желание решать реальные бизнес-кейсы и постоянно развиваться. С нас — все условия для этого.   ","Обязанности: проводить декомпозицию скоупа задач;писать качественный код;взаимодействовать с аналитиками, дизайнерами и тестировщиками. ",Полная занятость,От 1 года до 3 лет,110000.0,70000.0,Web-разработчик NodeJS (Full Stack),2020-09-25T09:18:37+0300,"Требования: опыт коммерческой разработки от года;хорошее знание NodeJS, HTML/CSS;опыт работы с React/VueJS фреймворками;понимание принципов проектирования REST API;опыт работы с базами данных: SQL (PostgreSQL, mySQL) и/или NoSQL (MongoDB);Docker (на уровне развёртывания среды разработки);знание принципов и паттернов ООП;опыт распределенной разработки (Git/SVN, JIRA/Redmine/…). ",Удаленная работа,"[{'name': 'Git'}, {'name': 'Node.js'}, {'name': 'Vue.js'}, {'name': 'MongoDB'}, {'name': 'HTML'}, {'name': 'CSS'}, {'name': 'ООП'}]","Наша уютная команда профессионально делает проектирование, дизайн, разработку, продвижение и сопровождение мобильных приложений и сайтов. Мы сфокусированы на профессиональном развитии команды, как для того, чтобы решать сложные задачи в рамках новых проектов, так и для того, чтобы улучшать возможности развития каждого человека в команде. С тебя — желание решать реальные бизнес-кейсы и постоянно развиваться. С нас — все условия для этого.   "
12629,12629,Москва,РосБизнесСофт,Компания &quot;,"Обязанности: Продажа нашего программного обеспечения (CRM/ERP системы) и проектов внедрения;Расширение клиентской базы;Проведение презентаций в офисе заказчика в Москве;Проведение SKYPE/ZOOM-презентаций с регионами;Подготовка коммерческих предложений/договоров;Участие в крупных ИТ-выставках России (RIW, ECOM EXPO, других);Отчетность руководству;Другое. ",Полная занятость,От 1 года до 3 лет,110000.0,70000.0,Менеджер по продажам в B2B (помощник менеджера),2020-10-13T14:01:47+0300,"Требования: Высшее образование (менеджмент, экономика, технические специальности);Опыт работы в коммерческих организациях B2B (IT, консалтинг, продажа оборудования, продажа услуг в B2B) от 1 года;Приветствуется опыт продажи сложных (&quot;не коробочных&quot;) IT-продуктов/решений, проектов внедрения/разработки (длительный цикл продажи);Навыки ведения переговоров с первыми лицами компании, организации встреч, проведения презентаций;Хорошие коммуникативные навыки общения с клиентами в живую и по телефону;Способность организовать свой рабочий процесс;Грамотный письменный и разговорный язык;Знание Excel, Word, Powerpoint, почта, Skype, Zoom;Опыт работы любой с CRM, ERP, 1C приветствуетсяОтветственность и пунктуальность;",Полный день,"[{'name': 'Телефонные переговоры'}, {'name': 'Управление продажами'}, {'name': 'Проведение презентаций'}, {'name': 'Прямые продажи'}, {'name': 'Работа на выставках'}, {'name': 'Управление отношениями с клиентами'}]","Выгодные условия: Действительно интересная работа;Полностью автоматизированное рабочее место;Работа м. Ленинский пр. (7 мин пешком от метро);График 5/2, с 10:00 до 18:30;Современный бизнес-центр класса B+;Современная офисная техника и мебель;Широкие возможности профессионального и карьерного роста;Молодой и дружный коллектив. "
17076,17076,Москва,РосБизнесСофт,Компания &quot;,"Обязанности:  Анализ и консолидация потребностей рынка и ключевых заказчиков. Поиск новых возможностей и точек роста продаж;  Формализация идеи по развитию ПО и услуг компании ;  Работа с партнерами (интеграторами и консалтинговыми компаниями);  Работа c сервисами-партнерами (подключение новых интеграций);  Проведение вебинаров/презентаций для партнеров и клиентов;  Подготовка докладов и выступление на конференциях и семинарах;  Участие в крупных ИТ-выставках России (RIW, ECOM EXPO, других); Отчетность руководству;Другое. ",Полная занятость,От 1 года до 3 лет,110000.0,70000.0,"Менеджер по развитию бизнеса (B2B, сфера ИТ)",2020-09-16T14:47:13+0300,"Требования: Высшее образование (менеджмент, экономика, технические специальности);Опыт работы в коммерческих организациях B2B (IT, консалтинг, продажа оборудования, продажа услуг в B2B) от 1 года;Приветствуется опыт продажи сложных (&quot;не коробочных&quot;) IT-продуктов/решений, проектов внедрения/разработки (длительный цикл продажи);Навыки ведения переговоров с первыми лицами компании, организации встреч, проведения презентаций;Хорошие коммуникативные навыки общения с клиентами в живую и по телефону;Хорошая дикция, ;Способность организовать свой рабочий процесс;Грамотный письменный и разговорный язык;Знание Excel, Word, Powerpoint, почта, Skype, Zoom;Опыт работы любой с CRM, ERP, 1C приветствуетсяОтветственность и пунктуальность;",Полный день,"[{'name': 'Телефонные переговоры'}, {'name': 'Управление продажами'}, {'name': 'Проведение презентаций'}, {'name': 'Прямые продажи'}, {'name': 'Работа на выставках'}, {'name': 'Управление отношениями с клиентами'}, {'name': 'Публичные выступления'}, {'name': 'CRM'}, {'name': 'Подготовка коммерческих предложений'}, {'name': 'Информационные технологии'}, {'name': 'Развитие продаж'}, {'name': 'Управление проектами'}, {'name': 'Клиентоориентированность'}, {'name': 'Бизнес-анализ'}, {'name': 'Разработка нового продукта'}]","Выгодные условия: Действительно интересная работа;Полностью автоматизированное рабочее место;Работа м. Ленинский пр. (7 мин пешком от метро);График 5/2, с 10:00 до 18:30;Современный бизнес-центр класса B+;Современная офисная техника и мебель;Широкие возможности профессионального и карьерного роста;Молодой и дружный коллектив. "
323,323,,Пульс Продаж Новостроек,,Обязанности: Разработка парсеров информации на python;Коррекция существующих парсеров. ,Полная занятость,От 1 года до 3 лет,115000.0,70000.0,Программист Python (разработка парсеров данных),2020-09-20T20:56:49+0300,"Требования: Опыт работы программистом Python от 1 года;Опыт работы с системами контроля версий;Базовые знания HTML, AJAX, HTTP, XML, JSON;Умение тестировать свой код;Умение планировать выполнение работ и выдерживать сроки. По умолчанию предполагается, что вы имеет опыт работы с системами контроля версий, linux shell, ms excel, знаете что такое ООП, Веб-сервисы, xml, json, rest и прочие мелочи. ",Удаленная работа,"[{'name': 'JSON API'}, {'name': 'HTML'}, {'name': 'HTTP'}, {'name': 'Python'}, {'name': 'Ajax'}]","Условия: График работы гибкий, работа удаленная;Заработная плата обсуждается с кандидатами индивидуально, все зависит от вас;Необходимо выполнить оплачиваемое тестовое задание."
9855,9855,Москва,Правовое агентство Правдалюб,,,Полная занятость,От 1 года до 3 лет,110000.0,72000.0,Ведущий менеджер по продажам,2020-10-13T14:23:49+0300,,Полный день,"[{'name': 'Активные продажи'}, {'name': 'Проведение презентаций'}, {'name': 'Оценка потребностей клиентов'}, {'name': 'Прямые продажи'}, {'name': 'Навыки продаж'}, {'name': 'Работа с возражениями'}, {'name': 'Аналитика продаж'}, {'name': 'Управление отношениями с клиентами'}, {'name': 'Ориентация на результат'}, {'name': 'Ориентация на клиента'}]",
13909,13909,,Литвинов Вадим Сергеевич,,"Обязанности: разработка, монтаж, настройка электронных устройств, на базе микроконтроллеров atmel, stm32. ",Полная занятость,От 1 года до 3 лет,110000.0,75000.0,Инженер-программист микроконтроллеров,2020-09-30T18:19:08+0300,"Требования: ​​​​​​​знание языка программирования C, иметь опыт работы с микроконтроллерами, иметь навыки работы с паяльным оборудованием. ​​​​",Полный день,[{'name': 'Программирование микроконтроллеров'}],
