,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
15791,15791,,ФГУП МОКБ Марс,,"Обязанности: Разработка драйверов для аппаратных средств, разрабатываемых предприятием;Разработка программного обеспечения для средств отработки выпускаемой продукции;Комплексная отладка ПО на стендах предприятия;Разработка и ведение технической документации в соответствии с ЕСКД и ЕСПД ",Полная занятость,От 1 года до 3 лет,70000.0,35000.0,Инженер-программист,2020-10-15T18:28:58+0300,"Требования: Образование:высшее (техническое),Опыт работы: 1-3 годауверенное владение языками программирования С, С++;опыт разработки прикладного ПО;желательно: опыт разработки драйверов и компонентов операционной системы;опыт работы в ОС Linux;умение разбираться в чужом коде; готовность к командировкам ",Полный день,"[{'name': 'C++'}, {'name': 'C/C++'}, {'name': 'Pascal'}, {'name': 'Пользователь ПК'}, {'name': 'Разработка ПО'}, {'name': 'Linux'}]","Условия:  Работа в стабильном предприятии;  Испытательный срок 3 месяца;  Оформление по ТК РФ;  Место работы: м. Новослободская (5 минут от метро)  Полный рабочий день, на территории работодателя "
15845,15845,Москва,Revain,,Обязанности: ,Полная занятость,От 1 года до 3 лет,75000.0,35000.0,Менеджер по привлечению клиентов,2020-10-12T11:17:32+0300,"Требования: Нам с тобой по пути, если ты: имеешь опыт в привлечении партнеров в интернете (сайты, телеграм-каналы, паблики в инсте и т.д.);у тебя есть домашний компьютер, смартфон и стабильный интернет;разбираешься в интернет-маркетинге (хотя бы на элементарном уровне);можешь просто так взять и позвонить кому угодно, если бизнес этого требует;«голодный» до свершений/проектов/самореализации;умеешь быть настойчивым и убеждать;любишь учиться и открыт к новым знаниям;cтавишь себе высокие цели и получаешь удовольствие от их достижения;уровень английского не ниже upper intermediate.опыт работы копирайтером будет плюсом   ",Удаленная работа,"[{'name': 'Английский язык'}, {'name': 'Работа в команде'}, {'name': 'Телефонные переговоры'}, {'name': 'Ориентация на результат'}, {'name': 'Грамотность'}]",Условия: Удаленная работа.Своевременная оплата два раза в месяцхороший оклад и существенные премии за результатПрофессиональная команда
1661,1661,Москва,Сампо-Сервис,,"Обязанности: - обслуживание контрольно-кассовой со СКЗИ техники с передачей данных по сети интернет; осуществлять, техническую поддержку, на выезде, удаленно, в офисе и по телефону; - производить плановую и внеплановую замену СКЗИ, блочный ремонт ККТ, у клиента; - осуществлять настройку, программирование ККТ, ИС для передачи данных в ОФД; - подписывать акты выполненных работ и заказ-наряды; ",Полная занятость,От 1 года до 3 лет,70000.0,40000.0,Сервисный инженер,2020-09-16T23:00:58+0300,"Требования: - высшее или н/ в образование - опыт работы, по описанным ниже навыкам , не менее 1 года; -опыт в администрировании и организации рабочих мест под управлением MS Windows ( XP,7,8,); - настройка, диагностика ПК, установка ОС и ПО, настройка сети ( интернет) ; - знание основ электронной техники, чтение схем, опыт мелкого ремонта, умение работать с КИА; - умение общаться с людьми и работать в команде; ",Полный день,"[{'name': 'Инженерные системы'}, {'name': 'Техническое обслуживание'}]",Условия: - проводим обучение! - трудоустройство по ТК; - дружный коллектив;
2284,2284,Москва,Розничная сеть МТС,Мы приглашаем ,"Обязанности: Работа на фирменной стойке по продажам услуг мобильной связи;Активные продажи, привлечение и консультирование клиентов. ",Полная занятость,Нет опыта,70000.0,40000.0,Продавец на торговую стойку (м. Мичуринский проспект),2020-10-14T21:28:42+0300,"Требования: Высокие коммуникативные навыки;Нацеленность на результат, желание работать и зарабатывать;Желание развиваться в компании и сфере продаж;Образование не ниже среднего;Опыт работы в активных продажах и обслуживании клиентов приветствуется. ",Полный день,"[{'name': 'Активные продажи'}, {'name': 'Консультативные продажи'}, {'name': 'Навыки продаж'}, {'name': 'Розничная торговля'}, {'name': 'Ориентация на результат'}, {'name': 'Поиск и привлечение клиентов'}, {'name': 'Обслуживание покупателей'}, {'name': 'Проведение промо акций'}, {'name': 'Работа с людьми'}, {'name': 'Холодные продажи'}, {'name': 'Прямые продажи'}]","Условия: Официальный доход: оклад 22 400 руб. + премия, которая зависит только от результатов твоей работы;Мы платим премию за каждого подключенного и за каждого активного абонента! Чем выше объем продаж, тем выше вознаграждение!Гибкий график работы 5/2 с плавающими выходными;Корпоративные скидки на мобильную связь и ассортимент товара в салонах МТС. "
3404,3404,Москва,Главрыбсбыт,,Обязанности:  Поддерживать стабильные циклы регулярных отгрузок с текущими клиентами.  Четко и своевременно исполнять требования инструкций и регламентов компании.  Вести документооборот с клиентом.  Контролировать оплаты:,Полная занятость,От 1 года до 3 лет,70000.0,40000.0,Менеджер по сопровождению клиентов,2020-10-15T16:41:11+0300,Обязанности:  Поддерживать стабильные циклы регулярных отгрузок с текущими клиентами.  Четко и своевременно исполнять требования инструкций и регламентов компании.  Вести документооборот с клиентом.  Контролировать оплаты:,Полный день,"[{'name': '1С: Торговля'}, {'name': '1С: Управление Торговлей'}, {'name': 'Управление отношениями с клиентами'}, {'name': 'Работа с большим объемом информации'}]",Условия: Фиксированная окладная часть - 40 000 рублей в месяц + % от суммы отгрузок. График 5/2 - ул.Стахановская 6.с6 (м.Стахановская).  Обучение. 
6004,6004,Москва,Примиан,,"Обязанности: В Московскую ИТ-компанию, занимающуюся внедрением и поддержкой сетевых решений, преимущественно на оборудовании cisco, Fortinet, Ruckus, Checkpoint, STerra, Континент, требуется инженер технической поддержки на полный рабочий день. Удаленная работа. Преимущество инженерам с опытом работы c cisco. Работа с заявками на устранение неисправностей в крупных компанияхВыезды к заказчику при необходимости (при географической близости - приоритет)Ведение отчетной документацииУчастие в проектахСОвмещение возможно ТОЛЬКО в свободное от наших задач время Мы ищем инженеров, желающих активно развиваться в направлении сетевых технологий. Преимущество специалистам с сертификатами cisco. Структура работы складывается из поддержки заказчиков, работающих с нами на постоянной основе, а также реализации проектов по сетям и сервисам. Наши заказчики обладают широким спектром оборудования, что позволяет получить устойчивые навыки работы как коммутаторами, маршрутизаторами, МСЭ, так и с системами WiFi, ВКС, IP телефонии, специализированными комплексами ИБ и пр. ",Полная занятость,От 1 года до 3 лет,70000.0,40000.0,Инженер на удаленную поддержку сетевых решений,2020-09-23T19:24:25+0300,Требования: Уровень подготовки не ниже сертификации CCNAОпыт работы от 1 года на позиции инженера технической поддержки или фриланса на подобных работахКоммуникабельность - часто требуется уточнение деталей по телефону с системными администраторами ЗаказчиковУмение работать в командеОтветственностьЖелание учиться ,Полный день,"[{'name': 'Cisco'}, {'name': 'Ведение отчетности'}, {'name': 'Техническая поддержка'}, {'name': 'Умение работать в коллективе'}]","Условия: Оформление по ТКПолная занятость (либо приоритетное выполнение наших задач в рабочее время Заказчика)Удаленная работаОплата тестов повышения квалификацииВозможность работать с разнообразным оборудованием: ИБ, WiFi, телефония и ВКС, сеть доступа и ЦОД и пр.Возможность учиться у опытных и сертифицированных вплоть до CCIE инженеровВозможен рост в плане участия в проектах компании по сетевым регениям."
7764,7764,Москва,ИНАРМ ИК,,,Полная занятость,От 1 года до 3 лет,70000.0,40000.0,Монтажник слаботочных систем,2020-10-09T11:21:29+0300,,Полный день,"[{'name': 'Монтаж оборудования'}, {'name': 'Монтаж инженерных систем'}, {'name': 'Прокладка кабелей'}, {'name': 'Электрические системы и слаботочные системы'}, {'name': 'слаботочные системы'}, {'name': 'Системы видеонаблюдения'}, {'name': 'Пожарная безопасность'}, {'name': 'Пожарная сигнализация'}, {'name': 'Системы пожарной безопасности'}]","Условия найма: График работы 5/2, ненормированный и со смещением.За ночные смены, работа в выходные и праздничные дни предусмотрена доплата.Испытательный срок до 3-х месяцев. Условия сотрудничества на период до и после испытательного срока, напрямую зависят от вашей квалификации и опыта, знаний правил и норм, принципов работы систем и как вы себя проявите за этот период. "
8923,8923,,Вакко,,Обязанности: Работа по монтажу оборудования систем безопасности в Москве и Московской области Протяжка кабеля и установка оконечного оборудования ,Полная занятость,От 1 года до 3 лет,70000.0,40000.0,Монтажник слаботочных систем,2020-10-02T17:00:11+0300,Требования: Опыт работы приветствуется Умение работать в коллективе Готовность обучаться при необходимости Владение ручным инструментом Наличие собственного инструмента как преимущество   ,Гибкий график,"[{'name': 'Инженерные системы'}, {'name': 'Пуско-наладочные работы'}, {'name': 'слаботочные системы'}, {'name': 'Умение работать в команде'}, {'name': 'Настройка сетевых подключений'}, {'name': 'Системы видеонаблюдения'}, {'name': 'Монтаж оборудования'}, {'name': 'Монтаж инженерных систем'}, {'name': 'Прокладка кабелей'}]",Условия:  Сменный график работы Предлагаем различный вид заработка  
9320,9320,,БестТрейд,,"Обязанности: Поддержка и улучшение интернет-магазина на Wordpress. Тематика магазина - продажа наручных часов и аксессуаров.<br />Интеграция магазина с CRM (наша внутренняя разработка на базе Laravel).<br />Создание в CRM нового функционала, не относящегося непосредственно с сайту интернет магазина. <br />",Полная занятость,Нет опыта,70000.0,40000.0,PHP-программист,2020-10-06T12:49:07+0300,"Требования:<br />Знание связки PHP+MySQL, основных паттернов проектирования, ООП.<br />Знание html+css+js на хорошем уровне (возможность сверстать сайт с нуля).<br />Базовые знания npm, Sass, Webpack.<br />Знание системы контроля версий Git.<br />Знание основ работы с VPS хостингами, Linux, доменами, на уровне, достаточном для разворачивания боевого сервера с нуля.<br />Готовность разбираться в чужом коде, анализировать его и отчасти переписывать<br />Умение находить выход из безвыходных ситуаций<br />Приветствуется опыт работы с Wordpress и Woocommerce (создание/редактирование тем и плагинов) ",Удаленная работа,"[{'name': 'PHP'}, {'name': 'HTML'}, {'name': 'JavaScript'}, {'name': 'MySQL'}, {'name': 'CSS'}, {'name': 'jQuery'}]","Условия: Работа полностью удаленная.<br />Предполагается полная или почти полная занятость.<br />При отклике указывайте количество времени, которое Вы готовы уделять работе, стоимость часа работы (или ожидаемую заработную плату за месяц), желательно указать пару примеров кода и профиль на гитхаб или прошлые проекты.<br />Задач много, задачи интересные и разноплановые (от вёрстки страницы товара до ботов телеграмм). У нас нет разработки на потоке, мы не студия, которая делает по 20 одинаковых магазинов каждый месяц, у нас каждая задача по-своему уникальна. Карьерный рост возможен, так как вся инфраструктура магазина сейчас создается практически с нуля. "
12086,12086,Москва,Си-Эн-Эс,,"Обязанности: Ведение переговоров с клиентами компании: существующие клиенты + развитие базы (50/50)Развитие долгосрочных взаимоотношений с клиентамиПроведение встреч с заказчикомКонтроль оплаты счетов.Контроль документооборота : подготовка, отправка и контроль возврата договоров приложений, счетов, актов);Ведение отчетности ",Полная занятость,От 1 года до 3 лет,70000.0,40000.0,Менеджер по работе с корпоративными клиентами,2020-10-13T13:55:37+0300,"Требования: Желательно понимание сферы ITЗнание ПК на уровне уверенного пользователяОпыт работы с клиентами (желательно с юр.лицами)Внимательность к деталямОтличные коммуникативные и презентационные навыкиЦелеустремленность, умение работать в командеУмение выстраивать эффективные коммуникации с клиентомЖелание постоянно учиться и развивать свою квалификацию ",Полный день,"[{'name': 'Английский язык'}, {'name': 'Работа в команде'}, {'name': 'Деловая коммуникация'}, {'name': 'Документооборот'}, {'name': 'Подготовка презентаций'}]","Условия: Трудоустройство в соответствии с ТК РФГрафик работы 5/2 с 9:00 до 18:00.Прозрачная система мотивации: оклад + процент от плановых показателей (выставление счетов, документооборот, отчетность)Обучение в процессе работыКарьерный рост от младшего менеджера до ведущего в среднем за 3 месяцаКорпоративная мобильная связь.Отсутствие дресс-колаДружный коллектив"
