,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
2716,2716,,HUAWEI,"Huawei is a leading global information and communications technology solutions provider. Through our dedication to customer-centric innovation and strong partnerships, we have established end-to-end advantages in telecom networks, IT devices, smart phone and cloud computing. We are committed to creating maximum value for telecom operators, enterprises and consumers by providing competitive solutions and services. Our products and solutions have been deployed in over 170 countries, serving more than one third of the world’s population. Huawei has over 150,000 employees, approximately 70,000 of which are engaged in research and development. Huawei operates a global network of 16 R&amp;D Centers and 36 Innovation Centers jointly operated with customers. Huawei is leading the way by rethinking the future. From devices to telecom infrastructure to cloud computing and convergence solutions, we are rethinking every link in the chain with ICT based innovation to deliver a better future... faster. ",,Полная занятость,От 3 до 6 лет,,,"harmony os application build expert (c/c++, python)",2020-09-30T11:17:58+0300,,Полный день,"[{'name': 'Java'}, {'name': 'Product Management'}, {'name': 'Eclipse'}, {'name': 'C++'}, {'name': 'Android'}]",
3089,3089,Москва,ABBYY,,,Полная занятость,От 3 до 6 лет,,,senior software developer c++\ ml,2020-10-12T15:40:05+0300,,Полный день,"[{'name': 'MS Visual Studio'}, {'name': 'C++'}, {'name': 'Python'}, {'name': 'Компьютерное зрение'}, {'name': 'Research'}, {'name': 'Computer Vision'}, {'name': 'Machine Learning'}]",
3102,3102,Москва,Техсофт,Программист C++/Инженер-механик/математик ,Обязанности: Разработка и реализация алгоритмов для расчета на прочность строительных конструкций.Использование алгоритмов вычислительной геометрии для организации ввода данных и графического представления результатов расчетов.Разработка и развитие интерфейса программ. ,Полная занятость,От 1 года до 3 лет,,,программист c++/инженер-механик,2020-09-25T13:19:29+0300,"Обязательные требования: Высшее/неоконченное высшее образование (специальности - механика, прикладная математика).Знание механики деформируемого твердого тела и (или) строительной механики.Хорошая математическая подготовка.Знание численных методов решения инженерных задач.Знание С/С++.Умение писать аккуратный код. ",Полный день,"[{'name': 'C++'}, {'name': 'MS Visual Studio'}, {'name': 'ООП'}, {'name': 'Математическое моделирование'}, {'name': 'STL'}, {'name': 'САПР'}]","Условия: Ст. метро &quot;Калужская&quot;, &quot;Новые Черемушки.Полный рабочий день (для студентов и аспирантов возможна работа на полставки и гибкий график работы).Уровень оплаты труда: по результатам собеседованияПерспективы профессионального роста."
3127,3127,Москва,Align Technology,"  Senior Backend Developer will be responsible for creating new and maintaining old computational and infrastructure cloud services. C++ is used for computational part and Python is used for infrastructure code. We have 5 developers, 1 DevOps and 2 SQA automation engineers in Moscow. We follow DevOps model, so service developer is responsible for deploying it and supporting it in Production.   ",,Полная занятость,От 1 года до 3 лет,,,senior/middle backend developer (c++/python),2020-10-15T15:32:47+0300,,Полный день,"[{'name': 'Python'}, {'name': 'C++'}]",
3158,3158,,FUSION CORE,,,Полная занятость,От 1 года до 3 лет,,,backend developer c++ (gamedev),2020-09-16T12:32:32+0300,,Полный день,"[{'name': 'C++'}, {'name': 'PostgreSQL'}, {'name': 'Python'}, {'name': 'ООП'}, {'name': 'Linux'}, {'name': 'Git'}, {'name': 'Multithread Programming'}, {'name': 'Game Programming'}]",
3203,3203,,Luxoft,,,Полная занятость,От 3 до 6 лет,,,c++ developer,2020-09-28T13:18:55+0300,,Полный день,"[{'name': 'Английский язык'}, {'name': 'Team management'}, {'name': 'C++'}, {'name': 'MS Access'}, {'name': 'Первичные документы'}]",
3257,3257,,Gaijin Entertainment,,,Полная занятость,От 3 до 6 лет,,,программист c++/разработчик игр,2020-10-15T15:23:40+0300,,Полный день,[{'name': 'C/C++'}],"Наше предложение финалисту:<br />- работа в компании, сделавшей самую популярную в мире российскую игру;<br />- задачи — нетривиальные с использованием инновационных, перспективных технологий, что обеспечивает нашим решениям привлекательность и актуальность в быстро изменяющихся условиях IT-рынка;<br />- команда, которая выпустила launch title под консоль нового поколения — неординарные личности и специалисты своего дела;<br />- условия — конкурентная заработная плата, гибкий график работы, комфортный офис рядом с метро Свиблово (1 минута от метро — БЦ «Снежная »), возможность подземной парковки;<br />- питание — готовые бесплатные обеды в офисе; две кухни, где всегда есть чай/кофе и печеньки;<br />- здоровье — свежевыжатые соки, массажные кресла, душевые в офисе, ДМС."
3456,3456,,Bell Integrator,"Bell Integrator ищет в свою команду разработчика Oracle со знанием C++ для участия в проекте развития крупного телеком-проекта, связанного с Voice Mediation.<br /><br />","Обязанности: Разработка, поддержка и развитие ПО с использованием Oracle PL/SQL;Разработка приложений на С++ для работы с БД OracleАнализ и согласование исходных требований;Проектирование и внесение изменений в архитектуру базы для решения поставленных бизнес-задач;Проектирование и разработка ПО;Подготовка и согласование скриптов на корректировку информации в базах данных;Отладка, первичное тестирование и устранение ошибок в ПО;Подготовка технической документации для передачи ПО на сопровождение; ",Полная занятость,От 3 до 6 лет,,,разработчик oracle (c++),2020-10-14T11:37:54+0300,"Требования: Опыт работы с СУБД Oracle 11-12 от 3 лет;Продвинутое знание SQL, PL/SQL, навыки оптимизации запросов, PL/SQL кода, умение работать с коллекциями, курсорами, умение работать с партиционными таблицамиПонимание общего устройства БД, логических уровней организации (хранения) данных;Понимание принципов проектирования и моделирования реляционных баз данных;Знание языка С++, приветствуется знание С++11 и вышеОпыт работы с системами версионного контроля (Git, SVN и т.д.);Опыт анализа требований, проектирования и подготовки технической документации;Опыт проведения модульного тестирования; ",Удаленная работа,"[{'name': 'Oracle Pl/SQL'}, {'name': 'SQL'}, {'name': 'ORACLE'}, {'name': 'База данных: Oracle'}, {'name': 'C++'}, {'name': 'Базы данных'}, {'name': 'Cистемы управления базами данных'}, {'name': 'СУБД'}]","Условия: Работа удаленно / либо в офисах Компании (Москва, Саратов, Пенза, Уфа, Нижний Новгород)Конкурентоспособная заработная платаОформление по бессрочному трудовому договору с первого дня работыКорпоративное обучение в технических и бизнес областях.Корпоративные развлекательные программыПерспектива профессионального и карьерного развития"
3722,3722,Москва,Artec 3D,"Мы разрабатываем лучшие в мире трёхмерные сканеры и системы трехмерного распознавания лиц. Наши клиенты производят лучшие в мире автомобили, компьютеры, одежду, бытовую технику, компьютерные игры, спецэффекты в кино и системы безопасности. Наши офисы находятся в Москве, Люксембурге и Калифорнии. Мы верим, что наши технологии приближают революцию в области компьютерного трёхмерного зрения. Революцию, которая изменит жизнь всех людей. ",,Полная занятость,От 3 до 6 лет,,,senior c++ developer,2020-09-21T17:29:26+0300,,Полный день,[{'name': 'C++'}],
4146,4146,Москва,Знаменка Капитал,,Обязанности: Разработка и оптимизация ядра и инфраструктуры сервера для High-frequency trading.Low-latency networking perfomance.Low-latency IPC.Code review.   ,Полная занятость,Более 6 лет,300000.0,250000.0,"senior software developer (#c++, #linux)",2020-10-14T14:33:22+0300,"Требования: Опыт коммерческой разработки приложений под Linux от 3 лет.Senior С/C++.Программирование сетвевых приложений (TCP/IP).Владение командой строкой Linux (bash, make и т.д.).Опыт работы с системами контроля версий.Опыт работы с системами автоматизированного тестирования.Системное мышление и решение задач.   ",Полный день,"[{'name': 'C/C++'}, {'name': 'Linux'}, {'name': 'SVN'}, {'name': 'Git'}]",Условия: Небольшая инвестиционная компания.Бонусы по результатам проектов.Большое количество задач.   
4176,4176,Москва,amoCRM,,,Полная занятость,От 1 года до 3 лет,,130000.0,middle c++ разработчик,2020-10-15T17:31:23+0300,,Полный день,"[{'name': 'C++'}, {'name': 'Git'}, {'name': 'ООП'}, {'name': 'SQL'}, {'name': 'TCP/IP'}]","Условия: Работа на интересном международном проекте (офис в России и офиса в USA) в технически сильной команде;Уютный офис в 7 минутах от м. Таганская и оборудованное рабочее место;Без бюрократии, дресс-кода. Печенки, чай, кофе;Хорошее вознаграждение тем, кто выходит из зоны комфорта и каждый месяц улучшает показатели своего проекта. Даже если у вас нет каких-то навыков, но вы хотите развиваться, отправляйте резюме, все резюме будут рассмотрены."
4311,4311,,Indeed-Id,"Компания «Индид» - российский разработчик программных B2B решений в области информационной безопасности для крупных корпоративных заказчиков, в числе которых: Пенсионный фонд РФ, Новатек, Роснефть, Газпром, Газпром нефть, Альфабанк, Мегафон, МТС, Магнит, Банк ВТБ, Банк «Санкт-Петербург» и другие. <br />Мы разрабатываем линейку продуктов, включающую в себя решения для: обеспечения строгой аутентификации сотрудников компаний (по биометрической модели лица, отпечатку пальца, рисунку вен ладони, смарт-картам, бесконтактным картам, одноразовым паролям и др.), организации единой точки доступа в ОС и приложения (Enterprise Single Sign-On), защиты удаленного доступа, управления жизненным циклом цифровых сертификатов и доступом привилегированных пользователей к важным корпоративным ресурсам. <br />Офисы компании находятся в Санкт-Петербурге, Москве, Великом Новгороде, Вильнюсе и Сингапуре. <br />Подробнее о нас читайте в описании компании.   ",,Полная занятость,От 3 до 6 лет,130000.0,,senior c++ developer,2020-10-14T11:46:45+0300,,Удаленная работа,"[{'name': 'Git'}, {'name': 'C++'}, {'name': 'Linux'}, {'name': 'Unit Testing'}, {'name': 'OpenCV'}, {'name': 'SOLID'}, {'name': 'ООП'}]",
4498,4498,Москва,JetBrains,"ReSharper C++ — плагин для Microsoft Visual Studio, созданный для удобной и эффективной разработки на C++. Он улучшает возможности MS Visual Studio в таких областях, как анализ кода, рефакторинги, навигация, генерация стандартного кода, поддержание общего стиля и юнит-тестирование, позволяет автоматизировать большинство рутинных задач. Rider C++ — новая, амбициозная среда разработки для C++, создаваемая нами с душой и страстью для других программистов. Основным фокусом нового инструмента на данный момент является поддержка разработки игр под движок Unreal Engine. ",,Полная занятость,От 3 до 6 лет,,200000.0,senior c++ developer (resharperc++/rider c++),2020-10-07T16:43:55+0300,,Полный день,"[{'name': 'C++'}, {'name': 'C#'}, {'name': 'Java'}, {'name': 'CLI'}, {'name': 'Rider'}, {'name': 'ReSharper'}, {'name': 'unreal engine'}]",
